RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
394995,115,"Port St. Lucie, FL",msa,FL,1124.7919697214254,1125.7647365843873,1131.3728592303096,1135.509131930806,1144.264982730798,1147.4863293947008,1156.340800230611,1159.6579331425132,1172.3725427802733,1185.4664668652376,1202.329269935736,1204.2216437138777,1206.5639268243672,1203.7024994825572,1208.919827929252,1209.653724542383,1225.4270228116977,1234.6215877040886,1243.5155977322063,1240.231034747748,1239.6189192728966,1238.0466435462245,1241.561928878807,1246.89036042451,1261.5635938197802,1272.1495876082224,1281.2755132808704,1289.0077714635586,1295.5494406866724,1310.967226737199,1319.7468891984788,1330.4749193198031,1326.8501040313738,1330.2670856623167,1338.951584833012,1355.7662475168947,1357.7667134778576,1359.899026303332,1360.253081762497,1366.484860341232,1370.936704413174,1377.7476754463166,1391.8139255113017,1398.144311293504,1397.7132822934377,1392.6970037001793,1404.4004791171578,1421.3920911307282,1429.3735114298063,1428.2852329414707,1426.0080099572197,1431.1548223958384,1430.1475245198285,1433.4403115517619,1438.0784486210455,1447.9602898732571,1457.2759939889006,1469.7241412902308,1477.4827367602725,1483.2379625929996,1476.950648329844,1477.5406772040856,1477.1009913214846,1479.5466613699716,1483.0657360042176,1484.3574768421001,1502.0935955960238,1512.6832464991462,1539.9065391877064,1566.1193011336961,1593.1585084178846,1611.7360807018983,1629.6078264721702,1657.7042406106448,1670.5764031903666,1675.5085822744304,1686.7985498384032,1735.9456720560854,1789.1256498332475,1846.8335590451145,1876.7111180228076,1923.9596085387964,1990.1705199179062,2041.354948982886,2074.19491207463,2052.2771042261925,2048.9889969314663,2042.1099924551263,2067.859801721696,2096.6119302339334,2132.1189075224906,2153.500282870412,2169.539007632259,2176.860135667405,2167.3719962487176,2167.268795971722,2168.258916396849,2171.709811336224,2174.8137843614477,2176.229554702226,2191.737957817612,2199.935587997764,2212.251031107755,2222.648322093157,2238.5060902710675,2239.3862798316395,2229.4545663224035,2217.680961404459,2211.4478514732828,2207.900316235942,2202.7889167576304,2201.472044640727,2224.9115748503923,2237.05809917812,2249.6157248864124,2245.8794789263566,2252.101617186965,2254.719790131503,2265.7456964437906,2268.070918257833,2281.36217663192,2275.7489162508828,2270.0492802915996,2265.510362126608,2262.4755240847144,2275.6995980670386,2288.77039744765,2298.339411279819,2309.355894044878,2303.7164303635514,2318.3461809960163,2308.0277361922945,2313.4743553741005,2309.318670558398,2316.127499453944,2315.941211534648
394761,116,"Lafayette, LA",msa,LA,,,,,,,,,,,,,,,,,1028.041890354441,1023.1043632122125,1016.2283390797913,1009.2005419808082,1011.0607567585763,1005.2730646589499,1013.0677835399997,1007.9020165190593,1018.3960960264237,1017.523998563043,1030.7597959612942,1027.327917896882,1033.7040284036723,1034.4115205715282,1035.4204243945012,1036.818911191995,1034.419702008661,1035.3531126260687,1026.1247342448487,1028.9555085737877,1023.8615694550081,1031.7802798866044,1027.6926036728037,1031.945233431716,1029.834637275838,1037.370241009801,1043.129240478238,1047.1316352547165,1041.3279906082046,1032.7689536438213,1027.4907394910615,1030.9504904903936,1034.042795099187,1036.0904724421953,1038.609088691145,1046.4422017684772,1055.3257265689017,1056.3542337500749,1056.8234448116766,1047.601657116309,1042.2247903807324,1037.0446922047229,1038.5944552642372,1036.609517534378,1037.2722336452946,1038.961369355047,1047.3496284600776,1052.0855961205418,1061.5464739984714,1062.080312673672,1068.3489711310726,1074.7859976408802,1093.6851160265803,1101.6047614608913,1106.1016611625726,1104.4387558406224,1107.5850283536242,1101.1624159928097,1104.7447500148285,1108.2543306646419,1132.053275442834,1146.0973984353234,1170.2806217427633,1184.296025927779,1200.932263978967,1207.0672369861152,1215.6943745259314,1219.6518836960006,1231.565239338667,1233.5984804058742,1237.2102901962255,1241.4196650075367,1247.5790732818393,1253.327317470021,1253.6488794701083,1253.1603354778297,1245.6312860367725,1236.1066582555056,1227.1629537648435,1233.4317907368652,1237.3958187238686,1246.3751027551607,1252.3715667845177,1264.052541436748,1267.905495517223,1275.2302422749094,1281.8557456556257,1295.0120648113063,1299.442687074981,1297.3214279442816,1293.2183423178258,1293.8892914530973,1292.7302875034136,1289.7699585413018,1282.9589406357711,1287.3878066253685,1297.8621809757744,1312.6976511295,1315.6828017226514,1320.6373397244458,1315.5493598661997,1317.1274222333216,1319.5602392238895,1316.7494475602514,1316.9189620915927,1312.7766615660157,1328.4878344763695,1338.9744486220802,1348.307362038417,1352.487590896048,1355.9028716557411,1352.5476782781311,1350.7724384738517,1347.8929281279877,1345.8618506636587,1337.084131036962,1336.3496572628812,1343.3184679621854,1358.3936940475162,1364.5613191672892
394898,117,"Myrtle Beach, SC",msa,SC,944.5393894430946,945.3468288115716,945.6204430223289,950.1983897827866,962.3762179234138,966.4603934337582,979.9094170375989,983.5872811364825,986.933195750953,991.1515672287522,988.2804104804673,988.9177279389863,988.0443661437225,991.3944234065208,998.5895250342533,1000.878961610681,999.6359267309593,1009.365012369881,1014.6224333676043,1021.8045720377885,1023.7737781041442,1024.7343165410457,1024.0950698358633,1016.5446481796562,1026.751193659982,1035.4146799123475,1042.555377596182,1044.1689149117456,1053.7262451312533,1069.3893013314696,1076.510666063077,1077.0257656684807,1074.5809855198972,1080.8142788092073,1078.1537177945265,1073.379608451811,1076.6131443384536,1084.224282931725,1095.5646218065947,1098.5184413993138,1107.1963702992005,1118.0926881494008,1121.401091663566,1123.9903617807736,1122.49359738595,1122.8663367186823,1126.74010507217,1117.9725013540483,1124.605863939396,1127.1359229244301,1146.6242736061893,1147.6081402302905,1154.5314626894149,1161.5347515445217,1170.610286156587,1179.4104846309044,1172.5240083898864,1175.761192925659,1171.7347675585422,1176.5957313795725,1179.051906437094,1195.1738326471825,1208.764785211941,1209.608554722825,1201.456567810294,1198.6103020047517,1203.927340605816,1216.6637711561461,1222.0442898065303,1220.654925918092,1219.3704053946872,1228.8857544024681,1241.329269974946,1268.4663426347133,1280.304237844096,1302.1568577989417,1315.0313575792952,1345.2348844263352,1385.6766463887757,1425.1339301337723,1452.0230305283558,1478.822287614076,1477.0340044841203,1492.3329544755331,1488.1448893129827,1507.1278116578058,1533.7579208851375,1571.4117490047493,1607.3507173506314,1623.318723193979,1634.6536686152695,1647.39718685584,1648.6625669853195,1641.7152966296894,1625.3872364539036,1622.2027514758872,1613.9589083120384,1622.1178040589755,1626.1759242572282,1648.1361672335893,1657.445156961642,1658.804074781868,1663.9102125683496,1668.2615720964898,1680.1593426830973,1671.4921241620577,1660.0756875796783,1650.057516836432,1649.8193947172063,1655.843734794942,1667.7813365533625,1680.6796187858781,1684.5870566418148,1690.2398638070795,1697.928435096968,1718.4497969764554,1730.3330139476313,1726.1794778174483,1706.441401258181,1687.4564804094277,1684.3362680729597,1689.8781195578713,1700.0640355755188,1702.1038385892784,1700.7959471026288,1701.1870282269247,1692.5123171518776,1698.4392109552907,1704.6373089406097,1718.637417689502,1709.151043374585,1687.4071122390985,1683.8931785106283,1690.1171711797251,1711.570777764154,1720.9706300617618
395116,118,"Springfield, MO",msa,MO,679.0866332286961,681.7706673419698,686.1492452691502,688.4116550683659,693.2888201822205,691.9356021246919,696.1850436989996,696.6590051247177,700.9857108861094,699.66858376026,693.3289324564201,690.3843751379181,690.2506215498942,699.6279256963371,703.8032052702599,709.1253932615789,708.9826882214489,712.7347843719132,716.8912344339003,720.143867291889,719.0775280184142,719.0123016638727,714.8178412479737,716.7140321200328,715.7883843568155,725.0700629976155,731.8758998717947,735.6979508890315,735.0586359590418,735.6927777105506,741.6276325144951,745.3792436392947,747.091521015297,741.4099484055114,741.1340107552629,724.8054228966723,721.201094731969,726.6890536581861,745.9283538564554,761.0703127613239,760.4557996247552,767.9803173697122,770.0826424838689,775.7569259326164,776.2577845105221,779.1567376724876,775.8568665920201,766.9487220882802,766.9237337592207,775.3037415186578,791.7550423519174,801.2127495845025,809.5883533783427,813.4109847778332,818.7452559868321,819.5190396239996,820.2230290744174,817.7281656433073,817.9390171344584,819.4498976896753,821.855446656125,828.0129857259385,837.6001353786573,844.4996314667738,848.6342274636188,858.1127404590262,869.0488746401599,878.6635842779145,873.5557104703494,871.2008794225532,871.0993712011783,878.2113712748504,890.8256812146633,906.6720036974538,925.3432030219406,935.2442471211245,956.0204398571387,977.0502933153482,1003.8419832815395,1006.7365962956417,1003.3768852968175,1001.0524483660801,1007.6147803253606,1022.2769036344858,1028.8521221831998,1035.3248688149238,1044.093355840585,1065.984148854327,1082.0859354790773,1092.6493647201082,1091.9634004651243,1098.8061884331216,1101.1157856118482,1099.0408795180108,1094.7006404730253,1096.1879733508285,1097.5598408732137,1102.6463052515483,1104.9603501243685,1113.9990157632324,1120.5793954669016,1128.1836722000571,1137.8718202437778,1141.4415871307926,1143.661288786947,1140.715340493579,1136.2561681843645,1132.1705446939802,1135.1810201229105,1146.0459190854624,1155.1309854707551,1158.9508420980408,1163.8203880675696,1169.923410826135,1174.1768167685386,1178.0445922726476,1181.2274022753213,1182.7481929103697,1180.2519803744071,1176.8689021032853,1182.441465856947,1192.2830075758832,1203.0773974518806,1210.3662099476737,1220.4873507862264,1227.8072285343637,1228.1639474507288,1222.7728186752156,1221.7694327311904,1224.7383652690921,1231.4403439574378,1234.3008262339927,1235.33438975577,1237.40380818541,1244.687761223592,1249.5113017653855
395195,119,"Visalia, CA",msa,CA,942.1472178825691,943.5684058820618,944.6337923600812,951.8024379592571,957.6930984492834,958.9440328383773,961.4993168226111,966.3161932623668,974.8494525673967,974.1359373182372,975.8852853569623,978.2946457083256,977.2108069160595,973.313070168384,973.5378557810583,984.2236708115713,995.8196545890793,1004.8129888821394,998.6215905617214,1000.4452387613821,993.4924933826456,1004.468956244408,1006.1988792866589,1013.7921452907751,1014.179038888802,1017.6006831549705,1024.68129787822,1028.727311550557,1038.1591814584228,1046.2739670959713,1051.2995744639684,1048.0265831602183,1046.3583330057177,1050.2123829966463,1056.547170473478,1059.1851884117923,1061.3234462830458,1065.3224474492006,1065.840526225287,1069.9670330480917,1070.7158806514108,1080.144578352546,1080.1798429574949,1085.6434188533183,1086.1804112330844,1088.3100082383191,1086.2687180276291,1091.210169366626,1096.4639180677202,1100.231113146624,1101.9035021005143,1104.3714279453816,1111.4309160190808,1116.671827270863,1128.970501211431,1132.6212131837897,1139.5045988937766,1139.4255668450521,1142.0939191669695,1138.145738807586,1138.7639644353085,1148.075413458412,1154.0745715081923,1162.2529115634986,1162.166165011746,1163.0094844046582,1172.5038326575727,1189.05741807414,1210.1065798461996,1209.8560121764756,1210.0973983540632,1218.8322559870992,1243.5071625377548,1259.9239910228114,1277.552412961704,1303.812868915046,1337.1645338441501,1353.3414795420886,1365.9547834629448,1371.1979371430666,1392.579792318388,1424.8976066035316,1460.80679119855,1498.9335988525818,1503.2575865806673,1498.840593179913,1483.4382726557333,1474.9978402486995,1513.0919325672312,1536.1038895676757,1559.0163625508033,1558.951468761835,1568.2809020973186,1563.7912822828432,1542.7679908792752,1539.0650394765566,1547.9660259258499,1557.9815510424826,1563.2707378404245,1568.6299919633536,1567.3575492496134,1560.3772761599687,1559.8484977291428,1567.975875977486,1576.5030357180055,1580.6436160763033,1589.086126926686,1589.8385030388556,1600.7757686078542,1606.7130793362044,1611.4799618167178,1614.0995652158058,1620.7432033049688,1649.3739908365526,1657.3016761211945,1671.743679409311,1650.2409382749254,1654.9427862771024,1650.2642273817369,1672.2286495194342,1674.384581412382,1677.833763707523,1678.2256656433894,1690.5219406992787,1699.9466347814052,1704.3591730737726,1709.099788578351,1719.3004975636668,1732.3497820301277,1727.458995066755,1713.7913433921728,1708.5572452356803,1713.7661323630662,1726.0016015694375,1730.3817958682769,1732.8506054618229
394746,120,"Killeen, TX",msa,TX,825.9091802923684,827.7397808997097,830.4961942520422,830.9723614848551,833.001997958807,834.6834112171956,836.1882035440261,835.805029475806,832.8770086523962,830.5193504475083,830.8241915107619,831.7732790326919,834.7804506717382,835.6583943560496,837.3284839555087,835.8204590389772,836.8933207891843,839.0129097463894,843.2852665706691,844.4031845396775,844.2807030800184,842.3320642047962,841.9156271361084,843.7588144240249,844.0865565019575,846.4116104502835,848.7926332731786,853.2536734186099,854.6979316205505,855.8579495499137,855.0630182010717,855.5394741362579,855.5207488418857,856.6977714150341,857.5309102125756,859.0496076956223,859.5196293231194,860.2903381981467,863.1783094802834,869.1396299849021,873.4356152680646,876.2433786036737,875.017914586701,875.8804345419221,877.3705772686823,880.2044504562818,884.0481909105112,886.0909509988629,889.71714128931,893.7085973531691,900.8112318686177,908.1928220391828,916.6262949018674,922.9265613525278,927.890135255525,928.7743614020767,926.2078884309765,924.7001300524179,926.0067892699016,928.440653732412,930.9359188802686,933.6455715438825,935.6186219463766,943.0030744447607,949.3048053267835,961.8366111623978,972.5009124281543,985.4034716699259,996.7377714113543,1008.2067772253929,1016.5517780115578,1020.2285059364531,1017.3009469908444,1026.6920864748226,1037.3838845729983,1069.0742257369993,1091.8752668302118,1123.7239396710586,1147.1672866219753,1170.798334064786,1189.0766926336883,1205.6769163973192,1218.8713362805513,1231.3796825994941,1230.5169124705014,1235.009947857359,1243.3761735716719,1264.3254338600448,1280.3621607526036,1290.3575257850418,1294.2795387468395,1298.5650896783777,1298.4832989978872,1291.8832361829311,1284.0609110398032,1281.685433914966,1280.7248044672974,1284.2463739083748,1286.3360771582004,1294.3797889695686,1300.5300667277163,1308.6048130735112,1308.0583951373542,1308.027784771497,1304.7193072574396,1306.224925742334,1298.7381088786506,1294.1790361832386,1289.6303445821648,1295.6621711191553,1299.3587223519253,1302.0634908203497,1300.386342573967,1302.1173953094924,1304.3710791065662,1303.5827600471864,1300.5975792799318,1299.5927346047483,1302.625897638577,1305.978943371513,1311.8876456089754,1314.7217538886423,1320.4165256680433,1321.8877939062927,1326.652278293301,1327.7398331486427,1329.8474604452629,1331.0314281679368,1330.789706324177,1323.020431242256,1314.7637246064016,1311.8257442544705,1314.8716653508773,1317.947294666175,1315.230886866241,1312.024776772638
394338,121,"Asheville, NC",msa,NC,935.8338756636481,927.3416785425234,943.739877059316,956.4899548417543,965.301677529937,964.9481648991615,971.756406046354,984.9827978440164,991.0803562291534,987.6567895736536,979.7461060996015,983.9909039242216,990.3353334020572,990.5060965621631,985.1045116337651,990.7626385573143,1004.6064549058719,1025.2095882719061,1035.3396330196665,1039.264809468755,1040.4918092841135,1038.098817027425,1037.579170752491,1028.5484058547565,1036.6803240001402,1040.7596605155454,1062.2182846907615,1063.8208026999164,1078.7102988872748,1080.9152014392353,1088.6282694681881,1096.2086121510438,1097.697591658144,1098.444270100672,1095.7646575318718,1102.405764944688,1107.9434554788002,1112.3962610279036,1123.2915477922443,1127.3920781045454,1136.6556369084453,1137.4103804309427,1141.7426674152798,1142.6342340359247,1146.9185148985985,1150.0939226414696,1159.8901446480718,1160.023296747485,1173.1519889325575,1169.0384397975083,1171.2769308878176,1168.0345692621597,1179.7777575414975,1190.503483027294,1195.3019502422028,1201.0839262921768,1203.8866242551485,1199.4553933392835,1197.2471257045986,1191.36530327395,1191.7965252002666,1195.4108475145215,1201.9286610507613,1208.9846682695916,1209.410707519375,1220.840249740267,1233.7034052803983,1245.490581579362,1256.544589637183,1264.0501719736528,1264.8776170058939,1268.6036892312293,1282.4017163602277,1303.9413869499492,1317.3438415696487,1333.7656305987118,1348.8128148224237,1378.2938483570879,1403.8110773944454,1428.5657087308807,1443.7619123559105,1464.5985229614173,1489.003208449711,1511.439308314061,1531.7206511389452,1534.7679354886898,1538.1268281379982,1548.9940046418699,1585.2687134338264,1604.706911419998,1617.8416446719173,1616.2513956702248,1633.9839480437793,1639.7346262073231,1647.6335739116769,1644.0529027264013,1651.762359305228,1645.6459450797524,1666.309275019238,1670.5402873297217,1687.4735086324858,1681.943587190946,1684.1769346068822,1683.9516032300824,1689.4458685416055,1692.1168881696717,1694.5114151513194,1689.4221106530529,1689.1819615247814,1693.8419557255563,1706.5970214757692,1717.8943781841795,1730.3791698892587,1739.1398489325838,1747.9255046114197,1750.2989943523796,1747.0224275079877,1746.710854819712,1740.9766942201093,1735.802371866691,1714.8545232688266,1711.7420865813556,1706.2469859004539,1712.7600018584621,1713.8587396823093,1715.4613025873407,1725.0142065552925,1723.8685495880611,1726.0617268428018,1720.0651382245253,1714.131201690229,1723.9898877404164,1713.4028741146622,1714.453375767035,1712.973493464489,1725.6590473702543
395244,122,"York, PA",msa,PA,797.4874438100209,800.881559059906,801.7487005711795,804.2830153708911,812.1666082772111,811.7030524044419,815.7887991656598,817.7355269634049,818.3806804801851,820.9673590167394,815.1078531375011,812.1148813875944,803.4189257088282,806.4546514486675,811.6174549466934,823.1592992638422,829.992095628322,833.8257774185212,836.0605637383194,831.1722592111294,833.554171005779,828.870778291406,831.3931239336933,828.5641250229978,834.2269354944705,832.7140015369666,837.9871434297985,839.5088547367382,850.4072444897131,854.9896847662272,859.7167638106091,859.3632971920157,866.3808869370692,865.3010710643254,861.3958384202083,852.9022601500122,853.7165684488858,860.9302556891031,869.2929444900085,878.1449795229292,884.0671810709022,884.9568166102517,888.0075511665422,888.5771655419687,895.5113588336341,896.1629595021292,901.6313969536775,906.9987155871331,911.6844010644628,915.4142633316696,919.1746647487785,925.454243551934,932.3404049751532,934.9864078960754,937.5362671591889,931.5025481007292,928.3437096607818,922.5175070848807,924.9487390549176,930.5862008071285,937.7564768662028,946.4975969741702,953.0349279230353,961.7439621287576,966.565734522117,976.1391673754399,980.5784673320426,972.3530350132274,964.6598312956789,963.7119005043751,990.6095822576368,997.3091985828028,1010.6530852635483,1001.2087201981319,1003.9758790739481,1013.5312515162054,1035.3366400539242,1063.5360938556794,1072.3204473921896,1076.7368708908455,1079.9501398579441,1087.2421724457186,1092.2597771815904,1099.144937040267,1103.8861999477067,1111.3865171393513,1114.150714001948,1124.0125258752907,1137.4324274305052,1158.1177437957926,1162.9093901886295,1159.4321816678046,1154.2264076953525,1147.031484140269,1153.3151947192464,1154.7464942207262,1169.2139638993358,1170.0653918876255,1175.765097868287,1186.572207219435,1202.3748167553242,1214.9230566972312,1217.9866001375012,1225.5416327291664,1227.735497754275,1228.7625769512395,1230.522501439882,1228.0527626930686,1233.8203740571232,1243.239656716539,1251.355072506086,1264.4995640594038,1260.2912011300143,1264.8423107545834,1268.715272346697,1273.9567013127835,1282.2480824791778,1281.8672812618804,1283.1646545642257,1282.3370292572074,1288.5328627426939,1300.440152014594,1313.058745031244,1318.2261684556838,1328.1880694943954,1334.8818061136103,1344.59326225066,1337.6632479550633,1331.5749997172786,1323.847712208573,1333.6410168497775,1340.0361140675059,1352.645338695501,1357.8812589825739,1365.5582768059546,1369.8383838383836
395183,123,"Vallejo, CA",msa,CA,1368.2158576430465,1372.5652038619162,1385.790885416451,1402.157102951864,1413.9279990045238,1430.2755926597063,1437.250467666256,1449.593734960717,1456.6895323421625,1471.7609670177333,1474.084770044487,1481.7186061923271,1484.1117761304927,1485.6928739218124,1501.8800846331737,1518.16839600234,1539.8300324282884,1547.000786952547,1552.772665218195,1560.6584478761877,1563.103008315524,1562.6326289254703,1569.3001536186216,1577.4133835891746,1597.5330221691686,1608.132235522192,1622.7728425526711,1628.6884144942992,1649.8718967043878,1666.3015893894283,1689.6105592450358,1695.1240314224392,1703.8877640676035,1699.3622444099667,1702.8878082219055,1701.9619888363795,1703.609380059639,1715.908526402931,1734.2308480480663,1756.8517771026397,1767.6638228024517,1781.309030785822,1791.4422756787114,1792.5796743734122,1797.428545254795,1790.9191224212077,1799.1579127166385,1805.2389010794911,1814.5847590235348,1829.9525103877643,1835.5988185690883,1852.1697794318432,1864.7156007440406,1876.6296848366935,1884.3451830987362,1884.9997743999065,1886.3409044985472,1895.9794830148785,1895.6885463438514,1899.8349439429267,1897.4292442209435,1916.1712989897462,1919.4997812447266,1915.8810297209254,1903.8482170672544,1905.6550386104952,1923.1519232557919,1947.3219424942235,1975.5779685452198,1990.2192888638258,2004.3815462932434,2016.8476483032114,2032.4426348740794,2030.7738437882929,2030.8166346660237,2036.2251189416806,2063.377537186923,2084.297871272406,2121.652666266975,2137.3812098514218,2155.8904181274224,2158.402069446784,2170.9981280392885,2183.6238932844485,2189.4373134994626,2193.7740256872667,2195.2475141281534,2221.3759265817766,2241.960385562667,2263.7212382428215,2270.4580085078487,2271.4224155148163,2269.7617328563692,2251.0131653861345,2237.6013040044495,2221.4999400951315,2217.2639771954355,2230.7111405321652,2252.7960935525603,2265.479013814113,2264.8071034191994,2267.2058876070732,2274.1386177131158,2286.0203098831657,2278.5713022077957,2274.8155054256067,2256.391306266059,2252.7845503193157,2255.3845924098114,2272.006557393805,2297.4515152622066,2314.1045289494614,2326.20474286454,2326.923133603779,2342.536418793083,2356.0306416251624,2362.335072165545,2354.029426060696,2341.9578629769503,2336.335116284266,2340.5401416651325,2350.1486665408333,2367.9280764351115,2376.3765447221053,2384.8369041540523,2389.217582829122,2397.364523994566,2400.7565584945846,2398.344138868674,2385.344534882457,2366.6424084988475,2356.4990618384827,2354.5070146820635,2363.648080855038,2376.520996182886,2385.0156737382545
753917,124,"Santa Maria, CA",msa,CA,1680.924715716064,1681.8027521260092,1706.2538685900897,1732.6079991881784,1777.3365919830349,1792.0675848429885,1801.0838105562634,1812.2639156357407,1808.3256899975022,1804.7527029612004,1809.3817288064026,1820.1904758602118,1826.058482503178,1829.7484290178347,1877.4674640331268,1899.8872531715595,1915.625374184027,1898.9956493127581,1897.304282559473,1898.6603780181767,1899.9530303865565,1899.0691481309295,1904.554015254117,1898.4409520193233,1908.5768076623747,1921.528385588922,1950.063527251585,1976.9185785960542,1986.476781052287,1983.2721559655668,1977.5862600348266,1971.3313625774213,1989.0233240893199,1999.8609601613068,2004.0958484944751,1979.262630236579,1976.256364841811,1998.6134104126766,2025.754780795071,2041.0899992473596,2051.42445910066,2069.4354503017144,2088.4005515935764,2075.9316255510516,2079.852424437272,2075.004968468243,2080.1046496003128,2078.940724618186,2096.3294591883628,2108.8069407675107,2109.0466105149867,2121.3836727277726,2145.5977522506714,2179.9732515001265,2182.2844651068144,2184.4606850532564,2179.811257468676,2177.9684979995877,2190.313675993876,2211.407083754247,2231.5488278964676,2240.4022433452433,2232.418394477069,2218.7991804975827,2224.5976024742467,2246.716086523621,2290.1794977343884,2296.999282536989,2298.019888144475,2294.288152070662,2312.8899791486206,2338.4009395539906,2350.419860082563,2368.9297174956264,2393.591115045582,2440.2604674908616,2485.372242533773,2517.9182944867557,2582.142627512008,2640.8838422466674,2726.9873604360237,2753.224768784059,2815.058355657845,2848.653171085305,2862.059626136875,2867.1506126997947,2898.989177331331,2979.854522458463,3008.8342359897365,3034.304120018241,3013.0925728211287,3053.2062626449188,3058.8826256055586,3070.977040051129,3042.152146142221,3025.3226323987456,3066.47007899631,3082.33931091731,3084.6091183644603,3048.5710103839297,3054.3303206625997,3066.6156748685758,3101.09654906379,3120.2338187310474,3154.60018766061,3167.3254937263227,3145.4533326722444,3131.3040889898148,3099.6722314587787,3118.7035330931344,3118.7371475109985,3150.048291944988,3170.7314586536622,3186.0258822424234,3204.5459263373596,3216.34176783909,3235.8204912149545,3233.532976496442,3227.6025046348195,3230.1996090478483,3273.582732032935,3291.9375045604324,3306.2806374420975,3264.8728875034567,3264.9223959889127,3255.0835543361272,3279.4460564673095,3290.2819990019098,3292.9996138931947,3277.9193313467495,3296.6939205228564,3298.1223131442566,3330.440803586836,3329.565693622612,3373.2178800119227,3369.0105549938467
395050,125,"Salinas, CA",msa,CA,1476.4736381504133,1461.182100036592,1465.299957439659,1474.0752841887358,1485.4815790194093,1490.734188694372,1484.4180263619533,1499.0068604013206,1492.9939671365105,1519.8264020733022,1538.2008714790852,1579.70554140909,1597.6738172489775,1595.969723979924,1591.8867869063613,1607.8886192997575,1633.6662771062136,1655.0584774172573,1670.721159959675,1663.0631757562405,1675.5881751628035,1671.3096181727024,1672.8969622805803,1665.095339791949,1686.907126211358,1701.7890544141956,1735.5650961011145,1742.499642760932,1762.9143852422924,1769.9106758817068,1765.5569421036582,1775.0482464059048,1777.9104727334156,1791.7874299793211,1800.5552528518929,1800.0389005311258,1801.8530467604085,1812.5515774754158,1836.6213559631424,1856.7142486272348,1872.985713165078,1886.0925341416837,1899.476467798371,1906.1919019029244,1913.774727270981,1912.1661845575516,1903.20703585904,1884.9349095947923,1882.6547802864552,1897.6335909827849,1913.877817211451,1930.67013197822,1951.0990678045207,1972.447323535823,2000.1997649717373,2006.0284120343288,2013.2084758996343,1996.1531144238102,1993.7982340022927,1996.0719710627845,2002.426209291656,1999.5430092107558,1999.5428980493045,2005.1482260342802,2006.7142531549325,2011.2013399518091,2027.4713811098095,2040.6676248179372,2064.0861453599923,2079.502428104973,2097.1491213476697,2103.366933591995,2097.5520039595854,2105.2468846083466,2112.957832950579,2130.086246406007,2153.2112529553156,2163.083076644319,2194.8504695313773,2230.361482842301,2273.2057820244227,2280.263372135462,2280.530840141224,2287.8930760560443,2314.464353077635,2313.3481230053603,2316.158990083176,2329.2802335046417,2367.627820716169,2405.120672273372,2420.685684070102,2419.2109273713772,2422.263417355508,2428.4058052824134,2434.664657779108,2444.9398532766822,2454.3608075487314,2481.849467568603,2472.4463668958456,2467.590518724311,2466.5328433146187,2494.310503658309,2534.062782246448,2541.8286518138884,2544.251362103472,2525.561911871312,2522.430989665322,2511.616745961651,2516.090220466008,2545.8816741182814,2570.2568815470513,2586.4484307691127,2589.1217690891326,2593.8451153584638,2612.3155170536675,2614.5188385277024,2636.139859775513,2649.4655090881647,2680.03664893904,2689.4223859405415,2720.8124110839008,2728.4588131557566,2755.4421096277633,2751.1040756105162,2754.4580580073452,2741.2193195938257,2734.784552004327,2738.1914389796493,2745.810279104568,2744.614475609343,2742.2318865281295,2741.5976516765304,2754.465776800761,2769.9126529360865,2781.296751183753,2853.144503039466
